,Entity,CountryCode,Year,"Birth rate, crude (per 1,000 people)",CO2 emissions (metric tons per capita),"Death rate, crude (per 1,000 people)",Exports of goods and services (current US$),GDP per capita (current US$),GNI (current US$),"Life expectancy at birth, total (years)",Merchandise exports (current US$),Merchandise imports (current US$),Mobile cellular subscriptions (per 100 people),"Mortality rate, infant (per 1,000 live births)",Rural population (% of total population),Urban population,Urban population (% of total),Renewables (% equivalent primary energy),Continent
459,Peru,PER,1971,41.613,1.35823407093216,13.634,1147286818.86869,588.84783587399,7974159596.29397,54.2416829268293,892920000.0,763023000.0,,100.9,41.504,8016487.0,58.496,17.272398,South America
460,Peru,PER,1972,40.953,1.29143243875491,13.093,1263565884.35245,635.690295011115,8837209297.12223,55.0175853658537,944444000.0,796460000.0,,98.3,40.453,8379737.0,59.547,19.887009,South America
461,Peru,PER,1973,40.365,1.3675440204838898,12.594,1465116244.80854,740.801655577187,10542635590.884,55.758,1111800000.0,1018550000.0,,95.8,39.812,8695751.0,60.188,18.577597,South America
462,Peru,PER,1974,39.845,1.44006653075652,12.144,1956072200.50224,909.532891477734,13330748236.9796,56.4514146341464,1503300000.0,1530540000.0,,93.3,39.173,9022371.0,60.827,17.592985,South America
463,Peru,PER,1975,39.361,1.4422456119524,11.738,1780956934.82883,1077.7066064722,16198815960.6334,57.0968292682927,1290860000.0,2550010000.0,0.0,91.0,38.539,9360480.0,61.461,17.860975,South America
464,Peru,PER,1976,38.863,1.43492240166784,11.365,1869904311.1616895,992.290303897594,15163062481.8352,57.704756097561,1359570000.0,2037260000.0,0.0,88.9,37.907,9711282.0,62.093,18.50168,South America
465,Peru,PER,1977,38.306,1.45320838060267,11.007,2262259926.98912,886.041233275309,12948334827.4081,58.2941463414634,1725650000.0,1910910000.0,0.0,87.0,37.281,10073504.0,62.719,19.078714,South America
466,Peru,PER,1978,37.662,1.3619705602183798,10.649,2521588973.49565,737.4949313227679,11601100333.6805,58.881,1940700000.0,1174740000.0,0.0,85.5,36.659,10445619.0,63.341,19.59224,South America
467,Peru,PER,1979,36.934,1.3160222438631002,10.288,4311734499.58779,918.3375493654712,14602093066.1814,59.470341463414606,3490900000.0,1820100000.0,0.0,83.9,36.04,10825075.0,63.96,20.157331,South America
468,Peru,PER,1980,36.148,1.3895594234684,9.926,4846638377.23367,1017.07997096115,17655611231.3512,60.06363414634149,3898000000.0,2573000000.0,0.0,82.4,35.426,11209477.0,64.574,19.488487,South America
469,Peru,PER,1981,35.347,1.35467876416372,9.57,4025383600.94649,1184.4320180567802,21074067087.3081,60.658926829268296,3255000000.0,3160000000.0,0.0,80.7,34.818,11597541.0,65.182,21.09335,South America
470,Peru,PER,1982,34.582,1.29874023680921,9.229,4157288948.42618,1164.09672525579,21216509116.106,61.2497073170732,3259000000.0,2940000000.0,0.0,78.7,34.39,11957899.0,65.61,22.348915,South America
471,Peru,PER,1983,33.89,1.09594713265918,8.912,3868353212.701,904.891099616425,16885668785.5996,61.830512195122,3015000000.0,2234000000.0,0.0,76.3,33.969,12321677.0,66.031,24.380442,South America
472,Peru,PER,1984,33.279,1.08342101853052,8.62,3951543186.6775103,897.034005690918,17132968269.2441,62.3993658536585,3147000000.0,1881000000.0,0.0,73.7,33.551,12691477.0,66.449,24.780766,South America
473,Peru,PER,1985,32.743,0.99831961708779,8.353,4430000111.911221,824.253856212108,16110000406.9728,62.95482926829271,2979000000.0,1767000000.0,0.0,70.7,33.136,13068535.0,66.864,26.95251,South America
474,Peru,PER,1986,32.261,1.09260416328062,8.111,2515000063.53425,742.139169838842,14840000374.8899,63.494439024390296,2531000000.0,2391000000.0,0.0,67.6,32.723,13452877.0,67.277,26.928583,South America
475,Peru,PER,1987,31.794,1.26066106348456,7.887,2656666733.7797103,985.41060242044,20153333842.4493,64.01921951219511,2661000000.0,3003000000.0,0.0,64.6,32.313,13843150.0,67.687,27.016397,South America
476,Peru,PER,1988,31.311,1.20076865993171,7.678,2338799888.91296,718.7983415754429,15029999286.1133,64.5321707317073,2701000000.0,3109000000.0,0.0,61.7,31.905,14238594.0,68.095,26.545847,South America
477,Peru,PER,1989,30.798,1.02207867374837,7.479,3914477732.0832295,1024.99338268865,21902935995.6267,65.034756097561,3488000000.0,2009000000.0,0.0,58.9,31.501,14637453.0,68.499,29.118135,South America
478,Peru,PER,1990,30.243,0.969896124271522,7.289,4145793674.4438295,1177.92012052712,25710059622.0643,65.5304390243902,3230000000.0,2634000000.0,0.0075785290626255,56.3,31.099,15038786.0,68.901,29.302029,South America
479,Peru,PER,1991,29.643,0.916292100795535,7.106,4190584265.3297296,1514.72068594522,32382278184.8567,66.0236585365854,3329000000.0,2813000000.0,0.0256602344562117,53.7,30.7,15442209.0,69.3,32.345062,South America
480,Peru,PER,1992,29.011,0.896708879109063,6.929,4500758957.13372,1547.29431753984,33789098768.3941,66.5173658536585,3484000000.0,3964000000.0,0.0951451177176898,51.0,30.303,15847046.0,69.697,28.06741,South America
481,Peru,PER,1993,28.36,1.01607067082087,6.76,4336938313.81027,1476.25478273251,32555576843.7987,67.0134878048781,3514000000.0,4231000000.0,0.157267207166186,48.2,29.911,16249589.0,70.089,31.196318,South America
482,Peru,PER,1994,27.7,0.9835341417831932,6.597,5732251866.69095,1849.83592065504,41748067838.2808,67.5125121951219,4554000000.0,5626000000.0,0.222020352886464,45.4,29.479,16656607.0,70.521,30.9784,South America
483,Peru,PER,1995,27.04,0.99352753663136,6.441,6701762124.3018,2162.75719923432,49508142033.8683,68.0154390243902,5575000000.0,7584000000.0,0.307206642677901,42.5,29.049,17055741.0,70.951,28.913647,South America
484,Peru,PER,1996,26.392,0.9968279628932868,6.291,7323748930.4486,2208.4017124954603,52077199160.6568,68.52375609756099,5897000000.0,7947000000.0,0.8248055639860241,39.7,28.623,17445307.0,71.377,28.776926,South America
485,Peru,PER,1997,25.767,1.10390729858279,6.149,8360516141.141141,2289.16200987733,55011742117.1171,69.03253658536589,6841000000.0,8588000000.0,1.7015589643424698,36.9,28.202,17825583.0,71.798,28.34366,South America
486,Peru,PER,1998,25.172,1.1034580748121898,6.016,7536159281.764179,2164.0885086591297,53330562674.9505,69.5368048780488,5757000000.0,8220000000.0,2.9461950709603704,34.3,27.784,18198247.0,72.216,29.417265,South America
487,Peru,PER,1999,24.615,1.1485333471145902,5.895,7639200177.27877,1929.9838125248496,48220851942.6799,70.0300975609756,6113000000.0,6823000000.0,3.95648326793428,31.8,27.369,18565426.0,72.631,30.10594,South America
488,Peru,PER,2000,24.1,1.16908740636411,5.788,8558192784.89355,1967.24321020881,49571268431.7602,70.5074390243903,7028000000.0,7415000000.0,4.89943492481562,29.6,26.958,18928743.0,73.042,32.495964,South America
489,Peru,PER,2001,23.627,1.03441455037958,5.699,8500276217.89573,1964.5730392987,50491315697.9562,70.9598780487805,7013000000.0,7316000000.0,6.799862189038991,27.6,26.552,19288446.0,73.448,35.526463,South America
490,Peru,PER,2002,23.19,1.02201664622731,5.628,9290747647.61065,2046.37742442837,52996221735.7933,71.3838780487805,7713900000.0,7493000000.0,8.63056810257005,25.7,26.15,19645180.0,73.85,35.351955,South America
491,Peru,PER,2003,22.785,0.979310103146378,5.575,10939466256.6107,2191.37155950592,56905433864.1067,71.776487804878,9090730000.0,8414000000.0,10.8237241855768,24.1,25.751,20001000.0,74.249,36.600243,South America
492,Peru,PER,2004,22.41,1.1694843301780502,5.54,14951384966.8991,2445.44648758165,63049759739.8793,72.1361951219512,12809000000.0,10101004000.0,14.9342473656525,22.6,25.356,20357798.0,74.644,32.297504,South America
493,Peru,PER,2005,22.07,1.34498960283308,5.521,19912950526.2839,2714.48011593521,69883105833.1058,72.458512195122,17367700000.0,12501829885.0,20.1395931455588,21.3,24.966,20717192.0,75.034,31.84631,South America
494,Peru,PER,2006,21.77,1.25452260071375,5.518,26334125389.3605,3143.5500310734,80340498992.2433,72.7434390243903,23830100000.0,15311558831.0,32.535769368200995,20.1,24.579,21080138.0,75.421,34.128056,South America
495,Peru,PER,2007,21.508,1.52718394326069,5.526,31160572483.2215,3611.20484303779,93872425311.6012,72.99695121951221,28093759983.4616,20368278180.0,54.42326978464379,19.0,24.197,21446767.0,75.803,31.039616,South America
496,Peru,PER,2008,21.279,1.4413454652404698,5.542,34517979732.7318,4244.53966160242,112830149663.351,73.2250243902439,31018541408.129,29952802806.0,73.19257415068759,18.0,23.818,21820085.0,76.182,28.021553,South America
497,Peru,PER,2009,21.074,1.77106554567421,5.561,30523538244.4725,4178.8207671007,112807197629.639,73.4361463414634,26961721000.0,21813514000.0,85.36705031394742,17.1,23.448,22201277.0,76.552,28.33369,South America
498,Peru,PER,2010,20.878,1.96972244914523,5.581,39447100077.8541,5056.30313106415,137316730023.356,73.6398048780488,35803080814.5799,30030471000.0,99.4953290573742,16.3,23.085,22592738.0,76.915,25.21364,South America
499,Peru,PER,2011,20.674,1.7832331442343,5.598,50581259820.9845,5731.34656323015,157206931911.581,73.84497560975609,46375961565.0,37747092000.0,109.611814490462,15.6,22.731,22995170.0,77.269,24.354307,South America
500,Peru,PER,2012,20.45,,5.61,52278739663.0234,6388.845097855649,180280410445.09305,74.05765853658541,47410606677.0,42274274000.0,98.0001100447515,14.9,22.384,23408029.0,77.616,24.011053,South America
501,Peru,PER,2013,20.198,,5.618,48700262397.2822,6603.80959618138,191217376632.465,74.2838536585366,42473873235.0,43357295000.0,98.0829812662485,14.2,22.046,23826999.0,77.954,24.136717,South America
502,Peru,PER,2014,,,,45378929029.5448,6541.03056360677,193267817871.185,,39326405329.0,42346000000.0,102.915807321747,13.6,21.715,24247329.0,78.285,23.94071,South America
503,Peru,PER,2015,,,,,,,,,,,13.1,,,,24.024496,South America
